User_ID,Country,Age,Cluster
794,usa,47,2
795,usa,59,0
796,usa,59,0
797,usa,59,0
798,usa,59,0
800,usa,59,0
801,usa,51,0
804,usa,38,2
806,usa,59,0
810,usa,59,0
813,usa,42,2
814,usa,59,0
817,usa,41,2
820,usa,38,2
823,usa,36,2
825,usa,38,2
826,usa,65,0
828,usa,35,2
829,usa,23,1
830,usa,57,0
836,usa,59,0
837,usa,26,1
838,usa,71,0
841,usa,24,1
844,usa,59,0
846,usa,55,0
858,usa,46,2
859,usa,59,0
861,usa,59,0
862,usa,56,0
865,usa,59,0
871,usa,19,1
874,usa,59,0
875,usa,32,2
879,usa,59,0
880,usa,59,0
883,usa,43,2
887,usa,30,1
888,usa,59,0
890,usa,59,0
892,usa,59,0
903,usa,19,1
904,usa,59,0
905,usa,59,0
907,usa,31,2
910,usa,25,1
911,usa,40,2
912,usa,33,2
917,usa,59,0
920,usa,28,1
923,usa,21,1
930,usa,30,1
931,usa,43,2
934,usa,59,0
940,usa,59,0
947,usa,59,0
948,usa,59,0
951,usa,59,0
952,usa,59,0
954,usa,59,0
958,usa,78,0
964,usa,59,0
965,usa,24,1
975,usa,34,2
977,usa,59,0
978,usa,33,2
981,usa,59,0
982,usa,41,2
986,usa,59,0
987,usa,59,0
988,usa,59,0
990,usa,59,0
991,usa,62,0
994,usa,59,0
997,usa,59,0
999,usa,21,1
1003,usa,59,0
1005,usa,67,0
1006,usa,59,0
1007,usa,16,1
1008,usa,59,0
1012,usa,59,0
1013,usa,23,1
1016,usa,59,0
1018,usa,59,0
1020,usa,59,0
1022,usa,59,0
1023,usa,59,0
1024,usa,59,0
1026,usa,59,0
1029,usa,57,0
1030,usa,29,1
1033,usa,59,0
1035,usa,26,1
1036,usa,25,1
1037,usa,18,1
1038,usa,26,1
1039,usa,38,2
1041,usa,59,0
1042,usa,40,2
1044,usa,34,2
1045,usa,47,2
1047,usa,59,0
1050,usa,59,0
1053,usa,20,1
1054,usa,37,2
1059,usa,47,2
1061,usa,59,0
1066,usa,59,0
1067,usa,37,2
1069,usa,59,0
1070,usa,59,0
1076,usa,20,1
1077,usa,59,0
1079,usa,59,0
1080,usa,35,2
1084,usa,59,0
1085,usa,59,0
1086,usa,59,0
1087,usa,46,2
1088,usa,17,1
1089,usa,22,1
1090,usa,49,0
1093,usa,59,0
1094,usa,18,1
1097,usa,59,0
1098,usa,59,0
1099,usa,32,2
1101,usa,59,0
1105,usa,57,0
1107,usa,59,0
1109,usa,18,1
1112,usa,59,0
1117,usa,61,0
1120,usa,59,0
1121,usa,59,0
1122,usa,21,1
1124,usa,59,0
1125,usa,18,1
1127,usa,59,0
1128,usa,61,0
1132,usa,59,0
1138,usa,59,0
1140,usa,19,1
1146,usa,55,0
1147,usa,59,0
1148,usa,79,0
1149,usa,1,1
1152,usa,59,0
1154,usa,59,0
1164,usa,35,2
1165,usa,59,0
1171,usa,32,2
1173,usa,22,1
1176,usa,29,1
1180,usa,23,1
1185,usa,59,0
1188,usa,29,1
1191,usa,34,2
1195,usa,59,0
1201,usa,22,1
1204,usa,59,0
1208,usa,59,0
1209,usa,33,2
1210,usa,59,0
1216,usa,24,1
1217,usa,59,0
1218,usa,27,1
1225,usa,22,1
1226,usa,14,1
1229,usa,59,0
1236,usa,25,1
1240,usa,36,2
1241,usa,59,0
1243,usa,34,2
1244,usa,55,0
1246,usa,36,2
1250,usa,44,2
1251,usa,59,0
1252,usa,59,0
1264,usa,59,0
1266,usa,19,1
1267,usa,59,0
1269,usa,42,2
1270,usa,33,2
1274,usa,59,0
1276,usa,59,0
1278,usa,59,0
1280,usa,34,2
1283,usa,26,1
1284,usa,44,2
1286,usa,59,0
1287,usa,32,2
1288,usa,35,2
1289,usa,103,0
1292,usa,59,0
1293,usa,59,0
1298,usa,20,1
1300,usa,37,2
1304,usa,47,2
1305,usa,17,1
1312,usa,23,1
1317,usa,63,0
1322,usa,21,1
1328,usa,24,1
1335,usa,59,0
1338,usa,37,2
1340,usa,21,1
1344,usa,59,0
1345,usa,59,0
1346,usa,25,1
1347,usa,59,0
1349,usa,59,0
1353,usa,59,0
1359,usa,14,1
1360,usa,36,2
1363,usa,59,0
1365,usa,16,1
1366,usa,59,0
1370,usa,26,1
1371,usa,36,2
1374,usa,27,1
1375,usa,59,0
1376,usa,59,0
1382,usa,33,2
1384,usa,12,1
1385,usa,59,0
1386,usa,59,0
1387,usa,28,1
1391,usa,59,0
1396,usa,35,2
1397,usa,36,2
1400,usa,39,2
1401,usa,53,0
1402,usa,59,0
1403,usa,26,1
1405,usa,53,0
1406,usa,59,0
1408,usa,35,2
1410,usa,22,1
1411,usa,74,0
1413,usa,69,0
1415,usa,47,2
1417,usa,59,0
1418,usa,45,2
1419,usa,51,0
1420,usa,59,0
1426,usa,59,0
1427,usa,22,1
1429,usa,71,0
1431,usa,59,0
1432,usa,59,0
1433,usa,54,0
1434,usa,59,0
1437,usa,21,1
1440,usa,59,0
1453,usa,59,0
1455,usa,59,0
1457,usa,21,1
1462,usa,15,1
1463,usa,59,0
1464,usa,59,0
1471,usa,59,0
1473,usa,59,0
1477,usa,59,0
1479,usa,30,1
1480,usa,59,0
1483,usa,33,2
1487,usa,23,1
1488,usa,59,0
1492,usa,31,2
1495,usa,53,0
1502,usa,59,0
1503,usa,59,0
1508,usa,59,0
1512,usa,59,0
1513,usa,40,2
1514,usa,59,0
1515,usa,27,1
1518,usa,59,0
1519,usa,61,0
1520,usa,59,0
1521,usa,59,0
1523,usa,59,0
1524,usa,59,0
1526,usa,59,0
1529,usa,59,0
1530,usa,26,1
1532,usa,34,2
1535,usa,69,0
1540,usa,59,0
1555,usa,59,0
1561,usa,59,0
1562,usa,59,0
1563,usa,59,0
1565,usa,1,1
1566,usa,59,0
1568,usa,37,2
1569,usa,59,0
1572,usa,26,1
1574,usa,59,0
1576,usa,24,1
1577,usa,58,0
1580,usa,16,1
1583,usa,48,2
1590,usa,15,1
1592,usa,50,0
1593,usa,59,0
1595,usa,59,0
1601,usa,59,0
1602,usa,59,0
1603,usa,59,0
1604,usa,24,1
1606,usa,63,0
1607,usa,29,1
1610,usa,59,0
1611,usa,59,0
1616,usa,59,0
1617,usa,24,1
1619,usa,59,0
1620,usa,59,0
1622,usa,59,0
1623,usa,41,2
1624,usa,59,0
1625,usa,59,0
1626,usa,36,2
1632,usa,59,0
1634,usa,33,2
1639,usa,59,0
1641,usa,22,1
1649,usa,41,2
1654,usa,59,0
1657,usa,59,0
1658,usa,59,0
1666,usa,20,1
1669,usa,51,0
1672,usa,18,1
1675,usa,59,0
1687,usa,47,2
1691,usa,50,0
1697,usa,59,0
1712,usa,59,0
1718,usa,28,1
1723,usa,40,2
1727,usa,59,0
1732,usa,32,2
1737,usa,31,2
1738,usa,29,1
1739,usa,59,0
1740,usa,28,1
1741,usa,17,1
1742,usa,51,0
1743,usa,17,1
1744,usa,59,0
1751,usa,59,0
1763,usa,25,1
1775,usa,14,1
1776,usa,59,0
1777,usa,19,1
1778,usa,25,1
1779,usa,33,2
1783,usa,59,0
1790,usa,25,1
1791,usa,59,0
1792,usa,59,0
1794,usa,35,2
1795,usa,59,0
1796,usa,59,0
1800,usa,59,0
1801,usa,52,0
1803,usa,48,2
1804,usa,53,0
1820,usa,16,1
1824,usa,18,1
1825,usa,34,2
1832,usa,59,0
1836,usa,59,0
1837,usa,44,2
1838,usa,59,0
1840,usa,21,1
1841,usa,59,0
1845,usa,34,2
1852,usa,59,0
1853,usa,57,0
1854,usa,59,0
1856,usa,29,1
1857,usa,39,2
1861,usa,59,0
1862,usa,59,0
1864,usa,59,0
1866,usa,59,0
1870,usa,60,0
1874,usa,36,2
1876,usa,59,0
1877,usa,47,2
1879,usa,59,0
1883,usa,20,1
1885,usa,27,1
1886,usa,59,0
1887,usa,14,1
1889,usa,46,2
1896,usa,59,0
1897,usa,58,0
1899,usa,35,2
1909,usa,59,0
1911,usa,52,0
1915,usa,59,0
1925,usa,42,2
1926,usa,31,2
1927,usa,20,1
1932,usa,34,2
1935,usa,23,1
1936,usa,24,1
1940,usa,34,2
1941,usa,47,2
1942,usa,59,0
1946,usa,23,1
1948,usa,34,2
1949,usa,59,0
1955,usa,3,1
1957,usa,41,2
1958,usa,23,1
1964,usa,59,0
1968,usa,31,2
1971,usa,25,1
1972,usa,20,1
1975,usa,59,0
1978,usa,59,0
1988,usa,59,0
1989,usa,27,1
1991,usa,31,2
1994,usa,59,0
1997,usa,16,1
1999,usa,26,1
2011,usa,28,1
2016,usa,59,0
2025,usa,27,1
2026,usa,46,2
2027,usa,59,0
2031,usa,34,2
2032,usa,29,1
2034,usa,35,2
2035,usa,15,1
2036,usa,49,0
2039,usa,59,0
2047,usa,21,1
2052,usa,20,1
2054,usa,25,1
2055,usa,59,0
2056,usa,59,0
2058,usa,59,0
2059,usa,59,0
2060,usa,54,0
2063,usa,59,0
2069,usa,48,2
2070,usa,22,1
2082,usa,14,1
2088,usa,19,1
2091,usa,27,1
2092,usa,59,0
2094,usa,59,0
2095,usa,24,1
2096,usa,62,0
2097,usa,59,0
2100,usa,59,0
2101,usa,30,1
2102,usa,59,0
2104,usa,59,0
2105,usa,59,0
2107,usa,42,2
2111,usa,59,0
2114,usa,23,1
2119,usa,59,0
2120,usa,16,1
2122,usa,31,2
2125,usa,62,0
2131,usa,25,1
2140,usa,59,0
2142,usa,34,2
2143,usa,22,1
2144,usa,22,1
2145,usa,59,0
2146,usa,57,0
2147,usa,35,2
2148,usa,59,0
2150,usa,59,0
2151,usa,59,0
2153,usa,30,1
2154,usa,59,0
2157,usa,59,0
2158,usa,58,0
2159,usa,59,0
2161,usa,32,2
2162,usa,18,1
2164,usa,59,0
2167,usa,48,2
2169,usa,59,0
2176,usa,59,0
2177,usa,28,1
2180,usa,18,1
2184,usa,59,0
2185,usa,59,0
2186,usa,27,1
2187,usa,59,0
2191,usa,39,2
2198,usa,59,0
2200,usa,34,2
2204,usa,59,0
2206,usa,26,1
2207,usa,59,0
2219,usa,59,0
2229,usa,27,1
2230,usa,44,2
2234,usa,59,0
2237,usa,59,0
2238,usa,34,2
2239,usa,25,1
2242,usa,59,0
2243,usa,59,0
2245,usa,59,0
2249,usa,59,0
2250,usa,59,0
2251,usa,76,0
2254,usa,16,1
2257,usa,59,0
2258,usa,21,1
2259,usa,27,1
2260,usa,59,0
2261,usa,59,0
2262,usa,63,0
2264,usa,33,2
2267,usa,59,0
2271,usa,59,0
2274,usa,37,2
2275,usa,22,1
2278,usa,16,1
2280,usa,42,2
2282,usa,34,2
2283,usa,18,1
2284,usa,59,0
2286,usa,59,0
2289,usa,59,0
2292,usa,59,0
2293,usa,59,0
2294,usa,25,1
2297,usa,28,1
2301,usa,24,1
2306,usa,35,2
2307,usa,41,2
2309,usa,18,1
2310,usa,59,0
2311,usa,59,0
2312,usa,59,0
2314,usa,25,1
2318,usa,59,0
2319,usa,43,2
2320,usa,21,1
2322,usa,24,1
2323,usa,59,0
2327,usa,28,1
2332,usa,59,0
2338,usa,57,0
2340,usa,29,1
2344,usa,48,2
2347,usa,55,0
2350,usa,24,1
2357,usa,35,2
2360,usa,59,0
2362,usa,58,0
2364,usa,59,0
2366,usa,16,1
2367,usa,59,0
2368,usa,18,1
2371,usa,22,1
2372,usa,46,2
2376,usa,38,2
2377,usa,32,2
2378,usa,59,0
2381,usa,59,0
2382,usa,59,0
2388,usa,64,0
2393,usa,59,0
2395,usa,43,2
2397,usa,59,0
2403,usa,41,2
2407,usa,59,0
2408,usa,33,2
2409,usa,57,0
2412,usa,59,0
2413,usa,25,1
2417,usa,35,2
2419,usa,59,0
2424,usa,59,0
2426,usa,58,0
2434,usa,59,0
2452,usa,59,0
2453,usa,59,0
2456,usa,54,0
2460,usa,59,0
2461,usa,59,0
2463,usa,29,1
2464,usa,25,1
2465,usa,59,0
2466,usa,59,0
2467,usa,59,0
2468,usa,54,0
2470,usa,22,1
2472,usa,35,2
2473,usa,31,2
2475,usa,59,0
2481,usa,59,0
2483,usa,35,2
2484,usa,59,0
2485,usa,59,0
2490,usa,59,0
2492,usa,59,0
2498,usa,59,0
2500,usa,59,0
2504,usa,59,0
2505,usa,61,0
2509,usa,47,2
2510,usa,59,0
2519,usa,59,0
2521,usa,59,0
2528,usa,59,0
2532,usa,16,1
2538,usa,55,0
2540,usa,46,2
2541,usa,55,0
2542,usa,54,0
2544,usa,59,0
2551,usa,59,0
2555,usa,59,0
2556,usa,59,0
2560,usa,48,2
2570,usa,59,0
2573,usa,55,0
2575,usa,35,2
2577,usa,59,0
2587,usa,49,0
2588,usa,59,0
2593,usa,34,2
2602,usa,59,0
2604,usa,22,1
2605,usa,33,2
2607,usa,59,0
2608,usa,17,1
2611,usa,59,0
2613,usa,59,0
2616,usa,59,0
2619,usa,59,0
2621,usa,59,0
2624,usa,59,0
2626,usa,59,0
2627,usa,41,2
2629,usa,59,0
2631,usa,18,1
2632,usa,47,2
2635,usa,59,0
2636,usa,32,2
2641,usa,28,1
2642,usa,59,0
2644,usa,59,0
2645,usa,34,2
2646,usa,59,0
2647,usa,59,0
2648,usa,59,0
2649,usa,56,0
2650,usa,59,0
2651,usa,59,0
2654,usa,59,0
2657,usa,59,0
2659,usa,39,2
2668,usa,59,0
2670,usa,59,0
2673,usa,59,0
2675,usa,35,2
2676,usa,34,2
2680,usa,59,0
2683,usa,17,1
2686,usa,24,1
2690,usa,35,2
2692,usa,59,0
2700,usa,29,1
2706,usa,59,0
2710,usa,59,0
2715,usa,59,0
2722,usa,51,0
2730,usa,34,2
2735,usa,47,2
2736,usa,44,2
2737,usa,19,1
2739,usa,27,1
2741,usa,59,0
2742,usa,37,2
2744,usa,59,0
2751,usa,21,1
2752,usa,59,0
2754,usa,59,0
2755,usa,51,0
2758,usa,54,0
2759,usa,59,0
2761,usa,59,0
2771,usa,56,0
2773,usa,36,2
2774,usa,28,1
2775,usa,59,0
2777,usa,73,0
2778,usa,59,0
2791,usa,59,0
2794,usa,59,0
2795,usa,41,2
2796,usa,32,2
2797,usa,59,0
2804,usa,53,0
2813,usa,59,0
2814,usa,59,0
2828,usa,26,1
2832,usa,59,0
2833,usa,47,2
2834,usa,59,0
2835,usa,59,0
2836,usa,59,0
2838,usa,44,2
2839,usa,59,0
2841,usa,38,2
2844,usa,59,0
2845,usa,54,0
2848,usa,26,1
2850,usa,59,0
2851,usa,59,0
2852,usa,59,0
2856,usa,29,1
2857,usa,29,1
2865,usa,25,1
2866,usa,15,1
2870,usa,59,0
2872,usa,59,0
2874,usa,19,1
2876,usa,22,1
2877,usa,39,2
2878,usa,41,2
2880,usa,59,0
2884,usa,59,0
2885,usa,33,2
2887,usa,53,0
2889,usa,59,0
2899,usa,46,2
2901,usa,59,0
2922,usa,20,1
2926,usa,25,1
2927,usa,59,0
2928,usa,25,1
2929,usa,49,0
2930,usa,59,0
2934,usa,28,1
2937,usa,59,0
2938,usa,43,2
2940,usa,59,0
2947,usa,63,0
2949,usa,59,0
2951,usa,32,2
2952,usa,23,1
2956,usa,59,0
2958,usa,59,0
2959,usa,58,0
2961,usa,32,2
2963,usa,59,0
2964,usa,59,0
2965,usa,50,0
2966,usa,59,0
2967,usa,29,1
2970,usa,46,2
2972,usa,60,0
2973,usa,59,0
2975,usa,28,1
2987,usa,45,2
2992,usa,59,0
2993,usa,59,0
2995,usa,61,0
2998,usa,59,0
3000,usa,17,1
3001,usa,41,2
3005,usa,59,0
3008,usa,17,1
3010,usa,34,2
3016,usa,35,2
3019,usa,24,1
3021,usa,59,0
3022,usa,59,0
3024,usa,34,2
3025,usa,27,1
3030,usa,59,0
3031,usa,59,0
3034,usa,45,2
3037,usa,28,1
3041,usa,15,1
3042,usa,23,1
3048,usa,59,0
3050,usa,29,1
3052,usa,31,2
3054,usa,59,0
3060,usa,59,0
3061,usa,19,1
3062,usa,59,0
3067,usa,59,0
3070,usa,29,1
3071,usa,59,0
3076,usa,60,0
3079,usa,59,0
3080,usa,62,0
3082,usa,47,2
3083,usa,56,0
3087,usa,20,1
3090,usa,23,1
3093,usa,46,2
3105,usa,42,2
3106,usa,59,0
3109,usa,59,0
3112,usa,33,2
3118,usa,59,0
3120,usa,20,1
3121,usa,46,2
3122,usa,27,1
3123,usa,59,0
3124,usa,59,0
3128,usa,27,1
3129,usa,59,0
3130,usa,35,2
3131,usa,30,1
3132,usa,18,1
3133,usa,34,2
3134,usa,40,2
3135,usa,28,1
3137,usa,26,1
3138,usa,33,2
3140,usa,34,2
3143,usa,59,0
3144,usa,32,2
3146,usa,59,0
3147,usa,36,2
3148,usa,59,0
3149,usa,59,0
3151,usa,59,0
3155,usa,59,0
3156,usa,30,1
3157,usa,59,0
3160,usa,23,1
3162,usa,59,0
3164,usa,34,2
3169,usa,32,2
3170,usa,59,0
3172,usa,32,2
3174,usa,24,1
3176,usa,30,1
3188,usa,29,1
3194,usa,20,1
3225,usa,53,0
3228,usa,59,0
3229,usa,39,2
3230,usa,18,1
3231,usa,57,0
3233,usa,22,1
3239,usa,20,1
3245,usa,59,0
3250,usa,59,0
3252,usa,17,1
3254,usa,52,0
3256,usa,27,1
3268,usa,59,0
3270,usa,21,1
3271,usa,47,2
3272,usa,59,0
3277,usa,36,2
3278,usa,31,2
3280,usa,59,0
3281,usa,53,0
3286,usa,43,2
3288,usa,59,0
3292,usa,29,1
3295,usa,32,2
3296,usa,63,0
3299,usa,59,0
3300,usa,49,0
3301,usa,59,0
3308,usa,59,0
3309,usa,59,0
3312,usa,22,1
3313,usa,61,0
3314,usa,59,0
3317,usa,20,1
3318,usa,54,0
3325,usa,59,0
3328,usa,59,0
3330,usa,49,0
3333,usa,59,0
3338,usa,59,0
3339,usa,34,2
3342,usa,21,1
3348,usa,59,0
3356,usa,59,0
3358,usa,58,0
3359,usa,21,1
3362,usa,59,0
3369,usa,60,0
3370,usa,29,1
3375,usa,59,0
3377,usa,27,1
3380,usa,45,2
3393,usa,55,0
3401,usa,59,0
3407,usa,49,0
3409,usa,16,1
3410,usa,59,0
3411,usa,20,1
3417,usa,59,0
3419,usa,53,0
3420,usa,18,1
3421,usa,59,0
3429,usa,19,1
3431,usa,18,1
3439,usa,24,1
3440,usa,59,0
3441,usa,59,0
3443,usa,59,0
3445,usa,45,2
3446,usa,47,2
3453,usa,59,0
3454,usa,36,2
3456,usa,59,0
3457,usa,59,0
3468,usa,59,0
3470,usa,23,1
3473,usa,59,0
3475,usa,35,2
3478,usa,36,2
3482,usa,59,0
3483,usa,59,0
3484,usa,59,0
3486,usa,41,2
3487,usa,59,0
3495,usa,59,0
3496,usa,59,0
3498,usa,59,0
3499,usa,59,0
3500,usa,55,0
3501,usa,59,0
3503,usa,23,1
3505,usa,30,1
3507,usa,59,0
3510,usa,57,0
3511,usa,42,2
3514,usa,22,1
3518,usa,59,0
3520,usa,20,1
3522,usa,34,2
3524,usa,59,0
3526,usa,28,1
3531,usa,40,2
3532,usa,59,0
3540,usa,59,0
3547,usa,59,0
3548,usa,59,0
3551,usa,59,0
3554,usa,11,1
3558,usa,56,0
3560,usa,59,0
3563,usa,59,0
3566,usa,42,2
3568,usa,59,0
3572,usa,26,1
3573,usa,32,2
3574,usa,31,2
3575,usa,35,2
3576,usa,33,2
3577,usa,59,0
3582,usa,59,0
3585,usa,27,1
3586,usa,46,2
3587,usa,59,0
3588,usa,59,0
3589,usa,34,2
3590,usa,59,0
3591,usa,30,1
3592,usa,18,1
3600,usa,59,0
3602,usa,22,1
3603,usa,34,2
3604,usa,26,1
3606,usa,28,1
3607,usa,48,2
3609,usa,59,0
3610,usa,59,0
3611,usa,0,1
3616,usa,33,2
3619,usa,59,0
3620,usa,29,1
3621,usa,23,1
3624,usa,59,0
3627,usa,59,0
3631,usa,59,0
3634,usa,59,0
3637,usa,59,0
3638,usa,30,1
3641,usa,34,2
3642,usa,59,0
3644,usa,43,2
3646,usa,27,1
3650,usa,37,2
3657,usa,22,1
3658,usa,47,2
3661,usa,59,0
3662,usa,59,0
3664,usa,59,0
3665,usa,34,2
3666,usa,26,1
3667,usa,59,0
3668,usa,25,1
3671,usa,59,0
3672,usa,39,2
3673,usa,56,0
3677,usa,2,1
3679,usa,25,1
3685,usa,33,2
3687,usa,17,1
3692,usa,41,2
3694,usa,16,1
3695,usa,24,1
3698,usa,15,1
3703,usa,23,1
3706,usa,59,0
3707,usa,25,1
3711,usa,59,0
3712,usa,59,0
3713,usa,39,2
3721,usa,59,0
3722,usa,59,0
3724,usa,59,0
3725,usa,38,2
3726,usa,40,2
3727,usa,59,0
3729,usa,27,1
3730,usa,41,2
3731,usa,59,0
3733,usa,59,0
3734,usa,43,2
3741,usa,15,1
3744,usa,59,0
3750,usa,59,0
3755,usa,59,0
3759,usa,59,0
3760,usa,13,1
3769,usa,39,2
3773,usa,34,2
3774,usa,23,1
3779,usa,59,0
3781,usa,59,0
3782,usa,59,0
3783,usa,40,2
3784,usa,36,2
3788,usa,59,0
3790,usa,59,0
3793,usa,58,0
3796,usa,33,2
3798,usa,23,1
3800,usa,59,0
3801,usa,59,0
3803,usa,59,0
3812,usa,59,0
3814,usa,59,0
3822,usa,33,2
3824,usa,28,1
3828,usa,28,1
3831,usa,36,2
3833,usa,27,1
3834,usa,59,0
3835,usa,25,1
3836,usa,59,0
3837,usa,21,1
3841,usa,59,0
3842,usa,59,0
3845,usa,27,1
3846,usa,59,0
3847,usa,59,0
3848,usa,59,0
3849,usa,59,0
3853,usa,59,0
3855,usa,27,1
3859,usa,59,0
3860,usa,42,2
3864,usa,18,1
3865,usa,25,1
3866,usa,23,1
3867,usa,59,0
3870,usa,59,0
3872,usa,62,0
3873,usa,59,0
3877,usa,28,1
3878,usa,20,1
3879,usa,40,2
3883,usa,59,0
3885,usa,59,0
3889,usa,59,0
3890,usa,59,0
3892,usa,59,0
3897,usa,59,0
3898,usa,24,1
3899,usa,59,0
3900,usa,59,0
3901,usa,59,0
3903,usa,28,1
3905,usa,59,0
3906,usa,43,2
3908,usa,59,0
3909,usa,27,1
3910,usa,25,1
3913,usa,27,1
3914,usa,29,1
3920,usa,42,2
3921,usa,45,2
3924,usa,21,1
3928,usa,59,0
3935,usa,59,0
3938,usa,37,2
3939,usa,53,0
3941,usa,31,2
3942,usa,30,1
3943,usa,40,2
3946,usa,59,0
3949,usa,59,0
3951,usa,59,0
3954,usa,24,1
3959,usa,23,1
3961,usa,59,0
3964,usa,41,2
3966,usa,15,1
3968,usa,59,0
3975,usa,29,1
3976,usa,55,0
3978,usa,70,0
3979,usa,59,0
3983,usa,59,0
